feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K02507	Age.category	D15	-2.5139111844182	0.596331707912543	201	147	3.91100045105766e-05	0.0129807346037367
K02508	Age.category	D15	-2.56605043152872	0.595678438750635	201	132	2.69158949235358e-05	0.0129807346037367
K02511	Age.category	D15	-2.3754949736168	0.604159338790595	201	127	0.000119474109515767	0.0129807346037367
K02521	Age.category	D15	-2.47689726414036	0.60136384800796	201	152	5.75781983343075e-05	0.0129807346037367
K02560	Age.category	D15	-2.44984676043159	0.597530413855121	201	148	6.20820257807483e-05	0.0129807346037367
K02565	Age.category	D15	-2.34901837813309	0.575783101038926	201	162	6.73452583229968e-05	0.0129807346037367
K02679	Age.category	D15	-2.43720563878009	0.598050062040721	201	147	6.84646629894754e-05	0.0129807346037367
K02680	Age.category	D15	-2.5138605948316	0.59634000230389	201	147	3.91326882959699e-05	0.0129807346037367
K02681	Age.category	D15	-2.5136446216559	0.609216654984196	201	146	5.59123499809905e-05	0.0129807346037367
K02682	Age.category	D15	-2.51280255381619	0.596448561155782	201	147	3.95358504458833e-05	0.0129807346037367
K02742	Age.category	D15	-2.28750825610629	0.551133979228126	201	161	5.08840200325532e-05	0.0129807346037367
K02746	Age.category	D15	-2.02140466313251	0.51374916612615	201	160	0.000118452685065552	0.0129807346037367
K02784	Age.category	D15	-2.25565021580702	0.570399098014622	201	157	0.000109565974000419	0.0129807346037367
K02825	Age.category	Adult	-0.882480819836255	0.194776219629922	201	201	1.06016426455898e-05	0.0129807346037367
K02848	Age.category	D15	-1.97024284106593	0.471521346950128	201	144	4.51945928081808e-05	0.0129807346037367
K02853	Age.category	D15	-2.40718302071138	0.608231713483088	201	143	0.000108357761739454	0.0129807346037367
K03048	Age.category	Adult	-1.46578562761501	0.34800402813264	201	201	4.03677687826256e-05	0.0129807346037367
K03089	Age.category	Adult	2.40622512504833	0.614543311553238	201	198	0.000128482402090239	0.0129807346037367
K03112	Age.category	D15	-2.36653220999417	0.556759520000742	201	165	3.40460458082235e-05	0.0129807346037367
K03219	Age.category	Adult	3.06338902218133	0.779987406756573	201	160	0.000121985518439444	0.0129807346037367
K03226	Age.category	Adult	3.04484219323191	0.737404144912708	201	167	5.56677762104851e-05	0.0129807346037367
K03227	Age.category	Adult	3.03914266767522	0.772037650191916	201	160	0.000117932933109144	0.0129807346037367
K03229	Age.category	Adult	2.97983496571053	0.766067851485663	201	161	0.000141005775409239	0.0129807346037367
K03230	Age.category	Adult	3.02309598152677	0.740420711123377	201	167	6.68076824773156e-05	0.0129807346037367
K03315	Age.category	Adult	-1.41990273433173	0.315603004575589	201	201	1.22929366880671e-05	0.0129807346037367
K03346	Age.category	Adult	-1.42208645379607	0.353662929374188	201	201	8.58892665995361e-05	0.0129807346037367
K03472	Age.category	D15	-2.23229264723366	0.555281262535234	201	163	8.51568651607107e-05	0.0129807346037367
K03558	Age.category	Adult	2.4296566641515	0.624270149395117	201	197	0.000140440537972077	0.0129807346037367
K03562	Age.category	Adult	2.33295541066345	0.589125399438123	201	199	0.000108366911502834	0.0129807346037367
K03632	Age.category	D15	-2.52382441857013	0.596129257176426	201	147	3.63573240896513e-05	0.0129807346037367
K03633	Age.category	D15	-2.52382441857013	0.596129257176426	201	147	3.63573240896513e-05	0.0129807346037367
K03642	Age.category	Adult	2.45049287305014	0.596845630360623	201	198	6.1356658131106e-05	0.0129807346037367
K03666	Age.category	Adult	2.16419188952407	0.55181312057335	201	199	0.000125573960225199	0.0129807346037367
K03674	Age.category	D15	-2.39975151315631	0.590292255958238	201	148	7.12008955804958e-05	0.0129807346037367
K03709	Age.category	Adult	-0.933882825524037	0.208424653807838	201	201	1.29566546063711e-05	0.0129807346037367
K03721	Age.category	D15	-2.24285585403594	0.552903638690042	201	163	7.37693296775925e-05	0.0129807346037367
K03722	Age.category	Adult	-0.748492722023139	0.177166969036226	201	201	3.7436103090367e-05	0.0129807346037367
K03733	Age.category	Adult	-0.678165141101226	0.167449120065822	201	201	7.49566129043702e-05	0.0129807346037367
K03757	Age.category	D15	-2.44059613831657	0.6137306442708	201	112	0.000100636647832635	0.0129807346037367
K03765	Age.category	D15	-2.37474190486712	0.610483587982946	201	112	0.000140427949456561	0.0129807346037367
K03788	Age.category	D15	-2.46225182979929	0.632030442741764	201	130	0.000135847010046506	0.0129807346037367
K03804	Age.category	D15	-2.52382441857013	0.596129257176426	201	147	3.63573240896513e-05	0.0129807346037367
K03812	Age.category	D15	-2.47006774032535	0.579469087673086	201	148	3.22977507013751e-05	0.0129807346037367
K03885	Age.category	Adult	-0.65941275190319	0.168693482217592	201	201	0.000127869224751455	0.0129807346037367
K04753	Age.category	D15	-2.398445624882	0.598660129331571	201	148	8.96148718794641e-05	0.0129807346037367
K04770	Age.category	D15	-2.51778816156371	0.596219733153249	201	147	3.79735458816448e-05	0.0129807346037367
K05787	Age.category	D15	-2.39464981887164	0.557703138070395	201	161	2.84904899280398e-05	0.0129807346037367
K05789	Age.category	D15	-2.40190466964285	0.605528228948573	201	117	0.000104034636157326	0.0129807346037367
K05790	Age.category	D15	-2.43230059885998	0.60113029357271	201	144	7.66474478813415e-05	0.0129807346037367
K05804	Age.category	D15	-2.66019719722806	0.67514756052452	201	146	0.000115856231543395	0.0129807346037367
K05809	Age.category	D15	-2.46916152177637	0.595158827937288	201	148	5.11579060028486e-05	0.0129807346037367
K05811	Age.category	D15	-2.6287105145752	0.625455245258275	201	150	4.12884681728167e-05	0.0129807346037367
K05826	Age.category	Adult	-2.7932222326801	0.706329499178916	201	114	0.000110397378750123	0.0129807346037367
K05839	Age.category	D15	-2.38551225606265	0.60912239085841	201	142	0.000126973274832937	0.0129807346037367
K05851	Age.category	D15	-2.4482402388348	0.565140545713592	201	163	2.43428192216707e-05	0.0129807346037367
K05877	Age.category	D15	-2.54637050428277	0.630217981689232	201	123	7.81654924360658e-05	0.0129807346037367
K05939	Age.category	Adult	2.64334117651773	0.652186336933222	201	195	7.53672942730738e-05	0.0129807346037367
K05992	Age.category	D15	2.23934009237425	0.540920257271792	201	60	5.35375246376487e-05	0.0129807346037367
K06074	Age.category	D15	-2.36299032948876	0.606089313137067	201	142	0.00013576515852375	0.0129807346037367
K06080	Age.category	D15	-2.36121133346417	0.606356258908249	201	142	0.000138178166760531	0.0129807346037367
K06144	Age.category	D15	-2.37296389861778	0.60266407328169	201	142	0.000117082254763268	0.0129807346037367
K06156	Age.category	D15	-2.25533128814139	0.580079960944336	201	146	0.000141520477933558	0.0129807346037367
K06179	Age.category	Adult	2.60686691317716	0.58638134692166	201	198	1.54521897319724e-05	0.0129807346037367
K06198	Age.category	D15	1.11517309461932	0.282188513196323	201	201	0.000111921725057287	0.0129807346037367
K06346	Age.category	Adult	-0.878600296581906	0.212674311332619	201	201	5.47265000833261e-05	0.0129807346037367
K06858	Age.category	D15	-2.22424104568671	0.56847030199494	201	160	0.000128789295526502	0.0129807346037367
K06866	Age.category	D15	-2.51861881761608	0.596448762582128	201	147	3.80085511897344e-05	0.0129807346037367
K06899	Age.category	D15	-2.3131861826258	0.558500188687759	201	162	5.26210929296007e-05	0.0129807346037367
K06957	Age.category	D15	-2.29629460052619	0.586855876357935	201	154	0.000128530449927501	0.0129807346037367
K06960	Age.category	Adult	-0.865616571114805	0.211774228157483	201	201	6.50558355476299e-05	0.0129807346037367
K06968	Age.category	D15	-1.82501513375162	0.46323556059976	201	187	0.000116584433330945	0.0129807346037367
K07029	Age.category	Adult	-1.01721373039712	0.252701074052702	201	201	8.40345415117322e-05	0.0129807346037367
K07109	Age.category	D15	-2.59833685973741	0.648526604441803	201	151	8.96458463864748e-05	0.0129807346037367
K07177	Age.category	Adult	-1.07298307158091	0.258221547691496	201	201	5.0250808950186e-05	0.0129807346037367
K07186	Age.category	D15	-2.39274995593009	0.602118108268928	201	146	0.00010163492633142	0.0129807346037367
K07237	Age.category	D15	-2.40536759335475	0.549236146546166	201	168	2.00310535200364e-05	0.0129807346037367
K07251	Age.category	D15	-2.36725452982544	0.606272421501476	201	142	0.000132762527042057	0.0129807346037367
K07264	Age.category	D15	-2.33387054237293	0.586837488007536	201	149	0.000100610562401007	0.0129807346037367
K07267	Age.category	Adult	2.74952326340408	0.686796033302759	201	182	9.17520927847198e-05	0.0129807346037367
K07269	Age.category	D15	-2.41271388495395	0.607273574221263	201	142	0.000102049530383375	0.0129807346037367
K07286	Age.category	D15	-2.29467342393975	0.569023765970914	201	158	8.09238167203656e-05	0.0129807346037367
K07326	Age.category	D15	-2.10754358790302	0.513363345478125	201	102	6.10058595245055e-05	0.0129807346037367
K07345	Age.category	D15	-2.52434987274755	0.638349524757059	201	160	0.000109431271211821	0.0129807346037367
K07570	Age.category	Adult	-1.62510304004509	0.402937199825776	201	201	8.19898404154282e-05	0.0129807346037367
K07589	Age.category	D15	-2.20995000987118	0.564239630924096	201	150	0.000126910550347353	0.0129807346037367
K07674	Age.category	D15	-2.17057690877081	0.515207059897384	201	157	3.95890704038532e-05	0.0129807346037367
K07676	Age.category	D15	-2.36159061583473	0.606675351930142	201	142	0.000138946511338158	0.0129807346037367
K07679	Age.category	D15	-2.0168260768985	0.513014964061491	201	146	0.000120116202602495	0.0129807346037367
K07687	Age.category	D15	-2.5288371440506	0.620101363528078	201	156	6.76982965210211e-05	0.0129807346037367
K07724	Age.category	D15	-2.58261463941076	0.639275135327694	201	148	7.85328340610902e-05	0.0129807346037367
K08154	Age.category	D15	-2.42382139995681	0.622243687946353	201	138	0.000137365332827851	0.0129807346037367
K08218	Age.category	Adult	2.41726439461954	0.614824282122856	201	195	0.000120870344880366	0.0129807346037367
K08227	Age.category	D15	-2.33451173590479	0.592988640159622	201	149	0.000117304333034112	0.0129807346037367
K08276	Age.category	D15	-2.37619614862982	0.575556799655217	201	153	5.54045316236662e-05	0.0129807346037367
K08306	Age.category	D15	-2.5164530855038	0.596877742071025	201	147	3.90527722237775e-05	0.0129807346037367
K08308	Age.category	D15	-2.49260414376636	0.637720256361055	201	141	0.000130764904804547	0.0129807346037367
K08682	Age.category	D15	-2.45506882373624	0.602647036176098	201	144	6.89029632782278e-05	0.0129807346037367
K08993	Age.category	D15	-2.3672194699651	0.561033978932718	201	159	3.86462243516908e-05	0.0129807346037367
K09138	Age.category	Adult	2.17253037014104	0.483597002018747	201	32	1.19859843703964e-05	0.0129807346037367
K09476	Age.category	D15	-2.4660867267554	0.604165838189181	201	145	6.67930148792181e-05	0.0129807346037367
K09690	Age.category	Adult	2.60075780856535	0.626757227635089	201	196	5.16339485879285e-05	0.0129807346037367
K09693	Age.category	D15	0.960497834032602	0.219792807232804	201	201	2.11836135158078e-05	0.0129807346037367
K09698	Age.category	Adult	-1.3730579432015	0.34174942980135	201	201	8.69773042865343e-05	0.0129807346037367
K09802	Age.category	D15	-2.48472653283238	0.595219124446123	201	148	4.61542334117442e-05	0.0129807346037367
K09890	Age.category	D15	-2.37297374028387	0.573057650542309	201	154	5.28587641721245e-05	0.0129807346037367
K09891	Age.category	D15	-2.30943849854702	0.587517521010032	201	150	0.000119995821647309	0.0129807346037367
K09892	Age.category	D15	-2.13995870075175	0.53757828156563	201	172	9.92331742525445e-05	0.0129807346037367
K09896	Age.category	D15	-2.51786827253116	0.596381747007054	201	147	3.81284162244976e-05	0.0129807346037367
K09898	Age.category	D15	-2.38553447982553	0.553680253336783	201	167	2.68370312145416e-05	0.0129807346037367
K09901	Age.category	D15	-2.46463457174789	0.599861648524833	201	146	5.99791917502224e-05	0.0129807346037367
K09907	Age.category	D15	-2.40626599716411	0.600786535611546	201	146	9.00265845312973e-05	0.0129807346037367
K09910	Age.category	D15	-2.40514181146662	0.60089858669596	201	146	9.09469313223119e-05	0.0129807346037367
K09911	Age.category	D15	-2.51301138017239	0.596411555987925	201	147	3.94373243025002e-05	0.0129807346037367
K09917	Age.category	D15	-2.45016867309481	0.6020262103878	201	145	6.98996340554483e-05	0.0129807346037367
K09923	Age.category	D15	-2.32317903930162	0.546595521143641	201	163	3.40290232641055e-05	0.0129807346037367
K09976	Age.category	Adult	-1.41310194507383	0.3538879087581	201	201	9.57204462285547e-05	0.0129807346037367
K09979	Age.category	D15	-2.46933371663183	0.605361878734088	201	148	6.73441948143542e-05	0.0129807346037367
K09998	Age.category	D15	-2.43267389216304	0.59148661771296	201	149	5.90167720302358e-05	0.0129807346037367
K09999	Age.category	D15	-2.4326581850306	0.591597416790304	201	149	5.92027573678921e-05	0.0129807346037367
K10000	Age.category	D15	-2.43267389216304	0.59148661771296	201	149	5.90167720302358e-05	0.0129807346037367
K10011	Age.category	D15	-2.2630498663314	0.581831608538227	201	149	0.000140734615248935	0.0129807346037367
K10015	Age.category	D15	-2.32532470931537	0.58396058845508	201	154	9.88518590109931e-05	0.0129807346037367
K10016	Age.category	D15	-2.3217855367034	0.577899275601578	201	154	8.60232997859371e-05	0.0129807346037367
K10017	Age.category	D15	-2.34798481073295	0.577653078151313	201	154	7.15554344897391e-05	0.0129807346037367
K10563	Age.category	Adult	-0.283464529604769	0.0727153205730893	201	201	0.000138345067153041	0.0129807346037367
K10748	Age.category	D15	-2.37442281270251	0.605866038382849	201	142	0.000125630708827652	0.0129807346037367
K10914	Age.category	D15	-2.02752981730851	0.501551277266065	201	177	7.80803587019971e-05	0.0129807346037367
K11045	Age.category	Adult	2.05941997639425	0.461631274599973	201	35	1.41983770701732e-05	0.0129807346037367
K11066	Age.category	D15	-2.18124511317536	0.539178875066854	201	168	7.70117667716608e-05	0.0129807346037367
K11144	Age.category	Adult	-1.43113118517407	0.350705336019835	201	201	6.80089356363181e-05	0.0129807346037367
K11201	Age.category	D15	-2.38416773832249	0.591522996867217	201	99	8.12904985817574e-05	0.0129807346037367
K11751	Age.category	D15	-2.73198979168529	0.605207252226776	201	143	1.13334644062554e-05	0.0129807346037367
K11905	Age.category	D15	-2.60788503850834	0.620127129916544	201	159	4.06113299686162e-05	0.0129807346037367
K11910	Age.category	D15	-2.56000080804038	0.618785965585689	201	161	5.33252948408614e-05	0.0129807346037367
K11911	Age.category	D15	-2.55685080919515	0.647625670546778	201	136	0.000111739613074022	0.0129807346037367
K11925	Age.category	D15	-2.39032002901638	0.602283247004004	201	142	0.000103794497472546	0.0129807346037367
K11926	Age.category	D15	-2.36018078143981	0.606110021398115	201	142	0.000138241875187004	0.0129807346037367
K11932	Age.category	D15	-2.41375063900769	0.570042783855828	201	143	3.63163750205768e-05	0.0129807346037367
K11933	Age.category	D15	-2.50513088903119	0.63571420004784	201	136	0.000115048471855772	0.0129807346037367
K12148	Age.category	D15	-2.36212606424442	0.605091893561076	201	142	0.000133210543311547	0.0129807346037367
K12288	Age.category	D15	-2.35683785822708	0.606061682808577	201	142	0.000141005784206813	0.0129807346037367
K12340	Age.category	Adult	2.38556854181095	0.607076352252096	201	197	0.000121777651471991	0.0129807346037367
K12582	Age.category	D15	-2.41057251273148	0.608663541193702	201	143	0.000107202824180002	0.0129807346037367
K12953	Age.category	Adult	-2.65849003559575	0.671181777858466	201	136	0.000106921675866335	0.0129807346037367
K12963	Age.category	D15	-2.32142020047146	0.583437115744231	201	148	9.99196151998796e-05	0.0129807346037367
K13009	Age.category	D15	-2.43277679781425	0.609970131679237	201	97	9.56672162381687e-05	0.0129807346037367
K13014	Age.category	D15	-2.32148846754016	0.583432375002413	201	148	9.98619132552468e-05	0.0129807346037367
K13052	Age.category	Adult	-1.43313793500804	0.344682301699795	201	201	5.01654637755325e-05	0.0129807346037367
K13053	Age.category	D15	-2.5403393720011	0.571979704880791	201	162	1.54697167418833e-05	0.0129807346037367
K13301	Age.category	D15	-2.3568630676286	0.606281092413671	201	142	0.000141736865554905	0.0129807346037367
K13928	Age.category	D15	-2.41352051079255	0.542895150685081	201	155	1.51219408323323e-05	0.0129807346037367
K13929	Age.category	D15	-2.01892302634716	0.477952102368394	201	166	3.80206823915396e-05	0.0129807346037367
K13930	Age.category	D15	-2.06732636625407	0.478182314447254	201	166	2.53777467543916e-05	0.0129807346037367
K13931	Age.category	D15	-2.04130570337661	0.475513379694416	201	166	2.87607655789861e-05	0.0129807346037367
K13932	Age.category	D15	-2.04667974262955	0.476789667594714	201	166	2.87857495149819e-05	0.0129807346037367
K13933	Age.category	D15	-2.01294158586743	0.479780363040413	201	165	4.2666393900668e-05	0.0129807346037367
K13936	Age.category	D15	-2.3289491947064	0.590933387134576	201	125	0.000114898688073289	0.0129807346037367
K13938	Age.category	D15	-2.24886743466677	0.572373984871449	201	149	0.000120834274088121	0.0129807346037367
K13954	Age.category	D15	-1.97737672025411	0.503071455559936	201	178	0.000120264607977574	0.0129807346037367
K14055	Age.category	D15	-2.45447240105618	0.582240465717952	201	161	3.91884197097881e-05	0.0129807346037367
K14061	Age.category	D15	-2.3125284628032	0.56229078330597	201	110	5.8398239881229e-05	0.0129807346037367
K14064	Age.category	D15	-2.43839808058748	0.61494601097843	201	123	0.000105085608814013	0.0129807346037367
K15833	Age.category	D15	-2.55910668848863	0.608046225667283	201	127	4.020978930112e-05	0.0129807346037367
K15899	Age.category	Adult	1.65414947686663	0.394215595488959	201	21	4.18588143580521e-05	0.0129807346037367
K16322	Age.category	D15	-2.38919323652133	0.565909108122641	201	158	3.82173415921196e-05	0.0129807346037367
K16323	Age.category	D15	2.55659094294706	0.649632029873662	201	182	0.000118283849945873	0.0129807346037367
K16509	Age.category	Adult	-1.49546310343768	0.34273705420666	201	201	2.17877983573007e-05	0.0129807346037367
K16693	Age.category	D15	-2.39398111801843	0.603679849861407	201	143	0.000105055804451298	0.0129807346037367
K16961	Age.category	Adult	2.51961196853166	0.609180188106085	201	64	5.40547378588376e-05	0.0129807346037367
K17898	Age.category	Adult	2.71300917920702	0.67453799925298	201	97	8.45627584699245e-05	0.0129807346037367
K17899	Age.category	Adult	2.71300917920702	0.67453799925298	201	97	8.45627584699245e-05	0.0129807346037367
K18199	Age.category	Adult	2.80768044686595	0.682730958811097	201	177	5.95975331411482e-05	0.0129807346037367
K18474	Age.category	Adult	1.65336780773919	0.406851021640109	201	24	6.97040307142532e-05	0.0129807346037367
K18657	Age.category	D15	-2.38587457783922	0.600063177411607	201	146	0.000100933306870232	0.0129807346037367
K18889	Age.category	D15	-2.36346380648751	0.587481904080139	201	151	8.39705499759484e-05	0.0129807346037367
K18890	Age.category	D15	-2.34778869177455	0.588289383476156	201	151	9.51602403173356e-05	0.0129807346037367
K19162	Age.category	D15	-2.3568630676286	0.606281092413671	201	142	0.000141736865554905	0.0129807346037367
K19236	Age.category	D15	-2.37402055563274	0.605876772897376	201	142	0.000125983431417803	0.0129807346037367
K19353	Age.category	D15	-2.10812882644977	0.526343575015687	201	129	8.92904808173937e-05	0.0129807346037367
K00054	Age.category	D15	1.00134835879965	0.259367597035424	201	201	0.000158167635045112	0.0130680127176376
K01512	Age.category	Adult	-0.691026480274584	0.178960917064921	201	201	0.000156141042329809	0.0130680127176376
K01926	Age.category	Adult	-0.861460440443917	0.22292868921756	201	201	0.000155158943328628	0.0130680127176376
K02243	Age.category	Adult	-1.39404173827271	0.360613450371934	201	201	0.000155723565961127	0.0130680127176376
K03078	Age.category	D15	-2.51594223351866	0.651460252118144	201	134	0.000155099381855587	0.0130680127176376
K03228	Age.category	Adult	2.96459681464854	0.765162225966128	201	161	0.00014944047193772	0.0130680127176376
K03548	Age.category	D15	-2.10115862791008	0.54253863074955	201	181	0.000149729146009336	0.0130680127176376
K03560	Age.category	Adult	2.28220312922619	0.591272318765762	201	199	0.000158760919791607	0.0130680127176376
K03591	Age.category	D15	-2.23360586866904	0.575752924540397	201	154	0.000146042200140068	0.0130680127176376
K03696	Age.category	Adult	-0.743421034904136	0.192088185042097	201	201	0.00014803618259125	0.0130680127176376
K03835	Age.category	D15	-2.40324559424801	0.62383599466908	201	144	0.000161544827475402	0.0130680127176376
K04074	Age.category	Adult	-1.14927519773794	0.297634755686202	201	201	0.000157083958813395	0.0130680127176376
K04088	Age.category	Adult	2.27987208427163	0.589700097816113	201	198	0.000154798693476089	0.0130680127176376
K05340	Age.category	D15	1.09205324100618	0.281546770086094	201	201	0.000147769044273817	0.0130680127176376
K05788	Age.category	Adult	2.34662133149937	0.6091333409477	201	198	0.000163168493643539	0.0130680127176376
K06178	Age.category	Adult	-0.273182911682023	0.0708634315479521	201	201	0.000162013414353144	0.0130680127176376
K06885	Age.category	Adult	-1.33074800924321	0.343443200701993	201	201	0.00015026549268806	0.0130680127176376
K07184	Age.category	D15	-2.16383945997415	0.559415309851911	201	167	0.000152474517549901	0.0130680127176376
K08311	Age.category	Adult	2.34918108735611	0.605653368748	201	199	0.000147662438301257	0.0130680127176376
K11202	Age.category	D15	-2.48735330736416	0.644959305452799	201	110	0.000158503165129802	0.0130680127176376
K11913	Age.category	D15	-1.69153564973173	0.43930786349857	201	83	0.000161717402466933	0.0130680127176376
K11923	Age.category	D15	-2.35228373082837	0.607101640932978	201	142	0.000148796904805476	0.0130680127176376
K12149	Age.category	D15	-2.36084192109104	0.609575997149997	201	142	0.000149729402728837	0.0130680127176376
K12551	Age.category	Adult	2.89015014216108	0.745771939130849	201	139	0.000150138556583479	0.0130680127176376
K12988	Age.category	D15	-1.58766391146268	0.412430605812887	201	42	0.000161739779774925	0.0130680127176376
K13530	Age.category	Adult	-2.5343868556345	0.652181717382737	201	164	0.000143943278650092	0.0130680127176376
K13695	Age.category	D15	-2.2677697378651	0.587106309134989	201	156	0.000155731255268415	0.0130680127176376
K16704	Age.category	D15	-2.33396831422349	0.605678544859145	201	145	0.000161031221267261	0.0130680127176376
K18691	Age.category	D15	-2.09350376677661	0.541609748358042	201	171	0.000154369540550826	0.0130680127176376
K19165	Age.category	Adult	1.9404354829403	0.503750802283034	201	54	0.0001622636372918	0.0130680127176376
K19304	Age.category	D15	-2.30983146346669	0.599757641313399	201	148	0.000162680349194897	0.0130680127176376
K05798	Age.category	D15	-2.42277463185735	0.629986450278861	201	134	0.000165528421285656	0.0132035614107776
K01150	Age.category	D15	-2.14116219106929	0.556796425321094	201	161	0.000166304572663463	0.0132121970137695
K16218	Age.category	D15	-1.72958075374719	0.450205782126979	201	100	0.000169147778817394	0.0133843254422628
K02036	Age.category	Adult	-0.65051623905256	0.169518302545375	201	201	0.000170909750541823	0.0134164154175331
K07490	Age.category	D15	-2.46394482170551	0.642065468597177	201	132	0.00017046507128518	0.0134164154175331
K02339	Age.category	Adult	2.32234678009703	0.606915679301076	201	198	0.000179889929590466	0.0134459172393181
K02345	Age.category	D15	-2.45095395784679	0.639982313173968	201	143	0.000176246679222881	0.0134459172393181
K02427	Age.category	Adult	2.33280098409457	0.608703613020654	201	198	0.000175907200239744	0.0134459172393181
K03224	Age.category	Adult	2.97807254982495	0.776219129224955	201	161	0.000172199214936576	0.0134459172393181
K03532	Age.category	D15	-2.31400032244465	0.605447198672825	201	112	0.000181106007411839	0.0134459172393181
K03640	Age.category	Adult	2.29881514816784	0.602031393405824	201	198	0.000185355533449783	0.0134459172393181
K03645	Age.category	D15	-2.26819471556455	0.595325724364135	201	150	0.000189669193526749	0.0134459172393181
K03756	Age.category	D15	-2.21983229301301	0.579951039693864	201	118	0.00017781797946521	0.0134459172393181
K03764	Age.category	D15	-2.2691339151011	0.59543224149055	201	150	0.000189034957598532	0.0134459172393181
K04764	Age.category	Adult	2.27314933517862	0.595019908868068	201	199	0.000184106489831838	0.0134459172393181
K05590	Age.category	D15	-2.2691339151011	0.59543224149055	201	150	0.000189034957598532	0.0134459172393181
K06149	Age.category	D15	-2.01410110667811	0.528230096962267	201	184	0.000188137659041103	0.0134459172393181
K07751	Age.category	D15	-2.28063699917065	0.595865417924101	201	150	0.000177654498287659	0.0134459172393181
K09774	Age.category	Adult	2.35388808211119	0.614001434177567	201	197	0.000175076967058327	0.0134459172393181
K09894	Age.category	D15	-2.26825817297111	0.595485423575182	201	150	0.000190317299919576	0.0134459172393181
K09897	Age.category	D15	-2.27020393912155	0.595515181280951	201	150	0.000188137487615618	0.0134459172393181
K09899	Age.category	D15	-2.26919739803182	0.59559185921138	201	150	0.000189680666343673	0.0134459172393181
K12262	Age.category	Adult	2.38076455875294	0.623300879377914	201	196	0.000184481852419229	0.0134459172393181
K12974	Age.category	D15	-2.33183141449774	0.610001897389486	201	141	0.000181020038384868	0.0134459172393181
K13934	Age.category	D15	-1.88028500193509	0.49233820754631	201	167	0.000183853980192908	0.0134459172393181
K18446	Age.category	D15	-2.30686146895523	0.601908910163221	201	146	0.000174438887177261	0.0134459172393181
K18692	Age.category	Adult	-1.37308848455151	0.360023958608274	201	201	0.000189235349813155	0.0134459172393181
K18766	Age.category	Adult	2.90379186280372	0.757178305618727	201	139	0.000174752365078602	0.0134459172393181
K18936	Age.category	Adult	2.86935978547892	0.748823141802937	201	139	0.000176888529021144	0.0134459172393181
K19227	Age.category	D15	-2.2691339151011	0.59543224149055	201	150	0.000189034957598532	0.0134459172393181
K19228	Age.category	D15	-2.2691339151011	0.59543224149055	201	150	0.000189034957598532	0.0134459172393181
K19229	Age.category	D15	-2.2691339151011	0.59543224149055	201	150	0.000189034957598532	0.0134459172393181
K19230	Age.category	D15	-2.2691339151011	0.59543224149055	201	150	0.000189034957598532	0.0134459172393181
K01407	Age.category	D15	-2.26608458641862	0.595258931319885	201	150	0.000191882853606897	0.0134603780498285
K02440	Age.category	Adult	-0.882077407716762	0.23158941539765	201	201	0.000191541884091559	0.0134603780498285
K07726	Age.category	Adult	2.55638717297767	0.671882337777431	201	186	0.000194846508371447	0.0136199774862331
K07800	Age.category	Adult	2.84388437772482	0.747754161767588	201	139	0.00019683763684955	0.01371071173295
K00795	Age.category	Adult	2.4733478656065	0.651163353015032	201	196	0.000199671496342991	0.0138458176072847
K03641	Age.category	Adult	2.23118299102139	0.587762855289245	201	199	0.000201576962435446	0.0138458176072847
K05822	Age.category	Adult	-1.39608146106873	0.367674314414624	201	201	0.000201422907924718	0.0138458176072847
K11734	Age.category	D15	-2.10515085083707	0.554588772837878	201	169	0.000200455795500691	0.0138458176072847
K00228	Age.category	Adult	2.2893235951218	0.604143521446908	201	198	0.000206650345023347	0.0141451803641932
K13654	Age.category	Adult	3.09092205026312	0.816677018514608	201	84	0.000207566222299024	0.01415887934317
K09159	Age.category	Adult	2.31469670368984	0.611238018699639	201	198	0.000208491614745853	0.0141731310065377
K19002	Age.category	Adult	-1.4992065961784	0.396460566449527	201	201	0.000213792613425486	0.0144837173930924
K11906	Age.category	D15	-2.03811620068584	0.539680066083601	201	172	0.000214993563553805	0.0145153674888102
K07806	Age.category	D15	-2.22160310445291	0.588404048053016	201	144	0.000216133916344977	0.0145427249426406
K09824	Age.category	D15	-2.17625266266822	0.57672109391514	201	159	0.000217379744901089	0.0145769698767232
K07263	Age.category	Adult	2.35357547056437	0.623551586322734	201	196	0.000218498369870291	0.0146024822728855
K00885	Age.category	D15	-2.34728241340762	0.623193834850385	201	124	0.000221332138581544	0.0147420618364313
K01502	Age.category	Adult	2.70865334447986	0.719160934605242	201	157	0.000224350936878487	0.0148929873601686
K07488	Age.category	Adult	2.35572697787742	0.626054832128521	201	57	0.000226247722268755	0.0149686703743161
K18906	Age.category	Adult	2.86798209612678	0.761870332787715	201	140	0.000227691038274417	0.0150139470638151
K02459	Age.category	Adult	2.39539718427531	0.637190023665006	201	180	0.00023101896468513	0.0151746311325077
K19078	Age.category	Adult	2.85174526231348	0.758493588808824	201	139	0.0002316620464067	0.0151746311325077
K07014	Age.category	D15	-2.15693701067587	0.574638916286922	201	155	0.00023431423583631	0.0152977036743032
K06202	Age.category	D15	-1.8200857782601	0.48487476303397	201	177	0.000235095048649977	0.0152981916197166
K05527	Age.category	Adult	2.2925574281825	0.611116268482273	201	198	0.00023781388746878	0.0153739683722465
